business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,200769623,WAL-MAR associates,30-04-2020 07:26,2020,1930731481,02-04-2020,17-04-2020 00:00,02-04-2020 00:00,NAH4,17947.4,0-15
U001,200974851,RESTA trust,06-04-2020 01:55,2020,1930659637,16-03-2020,31-03-2020 00:00,16-03-2020 00:00,NAA8,4228.63,0-15
U001,200743129,BROOKS ,06-06-2020 09:07,2020,1930837945,29-04-2020,14-05-2020 00:00,29-04-2020 00:00,NAA8,139764.96,16-30
U001,200759878,SA us,07-05-2020 06:28,2020,1930581173,29-02-2020,04-05-2020 00:00,29-02-2020 00:00,NAGD,18084.61,0-15
U001,200353024,DECA ,20-04-2020 08:52,2020,1930817278,23-04-2020,09-05-2020 00:00,16-04-2020 00:00,NAM4,64.8,
CA02,140106408,WAL-M trust,24-04-2020 18:57,2020,2960622846,21-03-2020,31-03-2020 00:00,21-03-2020 00:00,CA10,69533.485,16-30
U001,200592182,DECA corporation,26-03-2020 15:36,2020,1930792365,16-04-2020,24-04-2020 00:00,01-04-2020 00:00,NAM4,2603.9,
U001,200769623,WAL-MAR associates,26-04-2020 12:57,2020,1930729131,02-04-2020,17-04-2020 00:00,02-04-2020 00:00,NAH4,28050.27,0-15
U002,200501669,WAL MA corporation,12-06-2020 14:24,2020,1990572913,11-04-2020,16-05-2020 00:00,11-04-2020 00:00,NAG2,16381.68,16-30
U001,200020431,DEC co,02-04-2020 01:12,2020,1930764987,09-04-2020,24-04-2020 00:00,01-04-2020 00:00,NAM4,5194.51,
U001,200769623,WAL-MAR foundation,28-05-2020 07:12,2020,1930876207,09-05-2020,24-05-2020 00:00,09-05-2020 00:00,NAH4,56148.14,0-15
U001,200353024,DECA us,01-04-2020 06:57,2020,1930761182,08-04-2020,11-04-2020 00:00,01-04-2020 00:00,NAM2,5805.44,
U001,200416837,DEC trust,18-02-2020 09:50,2020,1930599758,04-03-2020,08-03-2020 00:00,01-03-2020 00:00,NAM1,4944.97,
U001,200540723,LAKE systems,04-08-2020 10:04,2020,1930669505,18-03-2020,07-07-2020 00:00,18-03-2020 00:00,90M7,85503.6,16-30
U001,200726979,BJ'S  in,13-05-2020 05:45,2020,1930782461,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAA8,472.81,0-15
U001,200769623,WAL-MAR co,24-05-2020 20:38,2020,1930883873,10-05-2020,25-05-2020 00:00,10-05-2020 00:00,NAH4,70630.5,
U001,200769623,WAL-MAR trust,28-04-2020 20:52,2020,1930717597,29-03-2020,13-04-2020 00:00,29-03-2020 00:00,NAH4,1329.23,16-30
U001,200729942,SA ,02-05-2020 08:52,2020,1930798847,19-04-2020,04-05-2020 00:00,19-04-2020 00:00,NAA8,16360.32,
U001,200769623,WAL-MAR corporation,31-03-2020 07:55,2020,1930621466,09-03-2020,24-03-2020 00:00,09-03-2020 00:00,NAH4,32525.73,0-15
U001,200707822,PUBLI corporation,25-04-2020 12:14,2020,1930731786,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAA8,48498.04,0-15
U001,200726979,BJ'S  corp,09-05-2020 12:00,2020,1930780612,12-04-2020,27-04-2020 00:00,12-04-2020 00:00,NAA8,165.9,0-15
U001,200744019,TARG us,26-05-2020 18:14,2020,1930856888,05-05-2020,20-05-2020 00:00,05-05-2020 00:00,NAA8,21541.5,0-15
U001,200769623,WAL-MAR ,15-05-2020 18:00,2020,1930800294,19-04-2020,04-05-2020 00:00,19-04-2020 00:00,NAH4,15916.28,0-15
U001,200416837,DEC foundation,17-05-2020 11:31,2020,1930872175,07-05-2020,24-05-2020 00:00,01-05-2020 00:00,NAM4,73.32,
U001,200337148,COAS systems,22-06-2020 00:57,2020,1930819748,23-04-2020,08-05-2020 00:00,23-04-2020 00:00,NAA8,1.66,46-60
U001,200762301,C&S WH ,19-04-2020 05:45,2020,1930705341,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAC6,1542.24,0-15
U001,200769623,WAL-MAR foundation,21-05-2020 07:26,2020,1930823106,25-04-2020,10-05-2020 00:00,25-04-2020 00:00,NAH4,1400.27,0-15
CA02,140104409,LOB trust,25-03-2020 11:31,2020,2960619370,12-03-2020,30-03-2020 00:00,20-03-2020 00:00,CA10,47598.32,
U001,200726979,BJ'S  systems,15-04-2020 11:45,2020,1930674458,20-03-2020,04-04-2020 00:00,20-03-2020 00:00,NAA8,423.54,0-15
U001,200769623,WAL-MAR trust,01-05-2020 08:38,2020,1930731026,02-04-2020,17-04-2020 00:00,02-04-2020 00:00,NAH4,1991.84,0-15
U001,200769623,WAL-MAR in,28-05-2020 20:09,2020,1930877792,09-05-2020,24-05-2020 00:00,09-05-2020 00:00,NAH4,10928.44,0-15
U001,200769623,WAL-MAR co,25-05-2020 21:50,2020,1930891775,11-05-2020,26-05-2020 00:00,11-05-2020 00:00,NAH4,44632.42,
U001,200769623,WAL-MAR corp,17-05-2020 18:14,2020,1930838635,01-05-2020,16-05-2020 00:00,01-05-2020 00:00,NAH4,9144.48,0-15
CA02,140104225,SAVE-ON- in,25-03-2020 07:55,2020,2960619962,11-03-2020,21-03-2020 00:00,11-03-2020 00:00,CA10,86942.317,0-15
U001,200776463,KROGE associates,24-05-2020 01:55,2020,1930818843,23-04-2020,08-05-2020 00:00,23-04-2020 00:00,NAA8,111263.73,16-30
U001,200769623,WAL-MAR associates,05-05-2020 00:43,2020,1930758567,06-04-2020,21-04-2020 00:00,06-04-2020 00:00,NAH4,17754.13,0-15
U001,200729942,SA associates,01-05-2020 18:14,2020,1930755360,06-04-2020,21-04-2020 00:00,06-04-2020 00:00,NAA8,4999.2,0-15
U001,200772595,SAFEW trust,22-04-2020 20:24,2020,1930777681,11-04-2020,26-04-2020 00:00,11-04-2020 00:00,NAA8,117287.14,
U001,200148860,DOLLA in,01-06-2020 01:55,2020,1930804887,22-04-2020,07-05-2020 00:00,22-04-2020 00:00,NAA8,96517.18,16-30
U001,200416837,DEC associates,28-03-2020 13:26,2020,1930812838,22-04-2020,23-04-2020 00:00,16-04-2020 00:00,NAM1,1536.43,
U001,200769623,WAL-MAR us,25-04-2020 12:00,2020,1930719052,29-03-2020,13-04-2020 00:00,29-03-2020 00:00,NAH4,28232.78,0-15
U001,200781803,JRD llc,13-03-2020 20:38,2020,1930609910,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAA8,14981.98,
U001,200820380,SMITH'S associates,27-04-2020 11:45,2020,1930673957,24-03-2020,08-04-2020 00:00,24-03-2020 00:00,NAA8,2803.15,16-30
U001,200705742,DOT llc,15-03-2020 15:21,2020,1930571260,27-02-2020,13-03-2020 00:00,27-02-2020 00:00,NAA8,21926.82,0-15
U001,200792283,SYSCO  systems,23-04-2020 10:19,2020,1930600894,06-03-2020,07-04-2020 00:00,06-03-2020 00:00,NA32,26345.09,16-30
U001,200729290,KROGER us,17-04-2020 14:24,2020,1930691582,25-03-2020,09-04-2020 00:00,25-03-2020 00:00,NAA8,15569.69,0-15
U001,200707822,PUBLI foundation,23-04-2020 15:21,2020,1930716512,30-03-2020,14-04-2020 00:00,30-03-2020 00:00,NAA8,153476.09,0-15
U001,200230690,DECA systems,12-04-2020 00:00,2020,1930858932,05-05-2020,11-05-2020 00:00,01-05-2020 00:00,NAM2,38916.22,
U001,200592182,DECA systems,06-04-2020 02:09,2020,1930789795,16-04-2020,24-04-2020 00:00,01-04-2020 00:00,NAM4,17319.56,
U001,200439158,POST  us,02-04-2020 13:55,2020,1930594241,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAA8,17916,0-15
CA02,140104249,SOB us,14-05-2020 07:40,2020,2960629307,17-04-2020,06-05-2020 00:00,26-04-2020 00:00,CA10,45196.214,0-15
U001,200744019,TARG corp,19-05-2020 07:40,2020,1930830988,30-04-2020,15-05-2020 00:00,30-04-2020 00:00,NAA8,15724.54,0-15
U001,200769623,WAL-MAR trust,30-04-2020 15:07,2020,1930745487,06-04-2020,21-04-2020 00:00,06-04-2020 00:00,NAH4,31744.24,0-15
U001,200353024,DECA corp,13-04-2020 07:55,2020,1930761253,08-04-2020,24-04-2020 00:00,01-04-2020 00:00,NAM4,245.52,
U001,200769623,WAL-MAR us,18-04-2020 00:57,2020,1930683878,22-03-2020,06-04-2020 00:00,22-03-2020 00:00,NAH4,22502.78,0-15
U001,200755701,ASSOCI systems,08-05-2020 05:45,2020,1930861139,07-05-2020,22-05-2020 00:00,07-05-2020 00:00,NAA8,33336.32,
U001,200769623,WAL-MAR in,21-04-2020 08:52,2020,1930708347,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAH4,38135.13,0-15
U001,200726979,BJ'S  us,30-05-2020 23:16,2020,1930825969,26-04-2020,11-05-2020 00:00,26-04-2020 00:00,NAA8,132.72,16-30
U001,200744019,TARG ,16-04-2020 21:36,2020,1930714375,28-03-2020,12-04-2020 00:00,28-03-2020 00:00,NAA8,31838.22,0-15
U001,200148860,DOLLA corporation,17-05-2020 22:33,2020,1930801167,19-04-2020,04-05-2020 00:00,19-04-2020 00:00,NAA8,69758.27,0-15
CA02,140104409,LOB systems,02-05-2020 17:45,2020,2960626347,05-04-2020,16-04-2020 00:00,06-04-2020 00:00,CA10,8922.186,16-30
U001,200743996,STATER  co,13-05-2020 09:36,2020,1930593231,03-03-2020,07-05-2020 00:00,03-03-2020 00:00,NAGD,10606.91,0-15
U001,200744019,TARG co,17-05-2020 12:14,2020,1930828192,27-04-2020,12-05-2020 00:00,27-04-2020 00:00,NAA8,37712.64,0-15
U001,200769623,WAL-MAR associates,26-04-2020 11:45,2020,1930719319,30-03-2020,14-04-2020 00:00,30-03-2020 00:00,NAH4,23436.13,0-15
U001,200726979,BJ'S  co,19-03-2020 03:21,2020,1930584348,29-02-2020,15-03-2020 00:00,29-02-2020 00:00,NAA8,278.32,0-15
U001,200769623,WAL-MAR corporation,06-04-2020 18:57,2020,1930655129,16-03-2020,31-03-2020 00:00,16-03-2020 00:00,NAH4,21195.64,0-15
U001,200769623,WAL-MAR llc,08-05-2020 06:57,2020,1930793268,17-04-2020,02-05-2020 00:00,17-04-2020 00:00,NAH4,245.14,0-15
U001,200980828,BEN E llc,28-03-2020 00:43,2020,1930612303,06-03-2020,21-03-2020 00:00,06-03-2020 00:00,NAA8,35975.1,0-15
U001,200769623,WAL-MAR trust,24-05-2020 16:48,2020,1930847531,03-05-2020,18-05-2020 00:00,03-05-2020 00:00,NAH4,14779.92,0-15
U001,200726979,BJ'S  corporation,04-05-2020 12:28,2020,1930760950,09-04-2020,24-04-2020 00:00,09-04-2020 00:00,NAA8,55.21,0-15
U001,200571849,US  in,17-05-2020 08:24,2020,1930692228,27-03-2020,16-04-2020 00:00,27-03-2020 00:00,NAD1,193.05,31-45
U001,200769623,WAL-MAR foundation,17-05-2020 07:12,2020,1930812780,21-04-2020,06-05-2020 00:00,21-04-2020 00:00,NAH4,1898.9,0-15
CA02,140106408,WAL-M llc,17-05-2020 23:31,2020,2960624164,27-03-2020,06-04-2020 00:00,27-03-2020 00:00,CA10,13106.702,31-45
CA02,CCU001,KRAFT  us,02-04-2020 15:07,2020,2960622243,25-03-2020,30-04-2020 00:00,26-03-2020 00:00,NAG2,19143.432,
CA02,140104429,COSTCO corporation,16-05-2020 20:09,2020,2960632748,07-05-2020,18-05-2020 00:00,08-05-2020 00:00,CA10,3044.615,
CA02,140104409,LOB co,22-04-2020 02:38,2020,2960628446,14-04-2020,25-04-2020 00:00,15-04-2020 00:00,CA10,45808.161,
U001,200794332,COST corporation,01-06-2020 19:55,2020,1930659885,18-03-2020,02-04-2020 00:00,18-03-2020 00:00,NAAX,1390.46,Greatar than 60
U001,200769623,WAL-MAR llc,24-03-2020 18:14,2020,1930584496,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAH4,15346.83,0-15
U001,200769623,WAL-MAR corp,21-05-2020 10:48,2020,1930828900,27-04-2020,12-05-2020 00:00,27-04-2020 00:00,NAH4,14427.49,0-15
CA02,140106372,G T  associates,03-06-2020 14:52,2020,2960631587,07-05-2020,18-05-2020 00:00,08-05-2020 00:00,CA10,3033.674,16-30
U001,200148860,DOLLA in,03-04-2020 00:57,2020,1930631205,11-03-2020,26-03-2020 00:00,11-03-2020 00:00,NAA8,61393.52,0-15
U001,200769623,WAL-MAR trust,24-05-2020 14:52,2020,1930826947,26-04-2020,11-05-2020 00:00,26-04-2020 00:00,NAH4,1898.2,0-15
U001,200769623,WAL-MAR associates,30-03-2020 03:36,2020,1930580080,02-03-2020,17-03-2020 00:00,02-03-2020 00:00,NAH4,1242.68,0-15
U001,200769623,WAL-MAR foundation,14-05-2020 07:12,2020,1930797463,18-04-2020,03-05-2020 00:00,18-04-2020 00:00,NAH4,11079.7,0-15
U001,200769623,WAL-MAR llc,19-04-2020 10:33,2020,1930709298,28-03-2020,12-04-2020 00:00,28-03-2020 00:00,NAH4,11928.26,0-15
U001,200769623,WAL-MAR us,28-04-2020 09:07,2020,1930719221,31-03-2020,15-04-2020 00:00,31-03-2020 00:00,NAH4,29060.16,0-15
U001,200418007,AM ,08-04-2020 23:02,2020,1930635096,12-03-2020,27-03-2020 00:00,12-03-2020 00:00,NAA8,21984.52,0-15
U001,200891601,POWE co,12-05-2020 22:48,2020,1930791366,16-04-2020,16-05-2020 00:00,16-04-2020 00:00,NAD5,24974.53,
U001,200148860,DOLLA in,17-05-2020 22:19,2020,1930729690,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAA8,8091.47,31-45
U001,200726979,BJ'S  trust,06-05-2020 11:45,2020,1930714350,30-03-2020,14-04-2020 00:00,30-03-2020 00:00,NAA8,70195.51,16-30
U001,200956366,RICH corporation,28-04-2020 23:31,2020,1930749448,07-04-2020,22-04-2020 00:00,07-04-2020 00:00,NAA8,50917.68,0-15
U001,200769623,WAL-MAR associates,03-05-2020 23:02,2020,1930769321,10-04-2020,25-04-2020 00:00,10-04-2020 00:00,NAH4,27752.41,0-15
U001,200769623,WAL-MAR us,22-05-2020 02:09,2020,1930819029,24-04-2020,09-05-2020 00:00,24-04-2020 00:00,NAH4,5932.07,0-15
U001,200769623,WAL-MAR llc,19-04-2020 12:14,2020,1930724445,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAH4,35048.78,0-15
U001,200769623,WAL-MAR systems,25-05-2020 10:04,2020,1930832692,28-04-2020,13-05-2020 00:00,28-04-2020 00:00,NAH4,2357.81,0-15
U001,200769623,WAL-MAR ,02-05-2020 09:36,2020,1930731981,03-04-2020,18-04-2020 00:00,03-04-2020 00:00,NAH4,14816.29,0-15
U001,200759878,SA trust,15-04-2020 17:45,2020,1930715275,28-03-2020,12-04-2020 00:00,28-03-2020 00:00,NAH4,32822.76,0-15
U001,200769623,WAL-MAR ,24-05-2020 03:07,2020,1930825709,27-04-2020,12-05-2020 00:00,27-04-2020 00:00,NAH4,9539.73,0-15
U001,200769623,WAL-MAR llc,03-04-2020 00:57,2020,1930635650,12-03-2020,27-03-2020 00:00,12-03-2020 00:00,NAH4,756.91,0-15
CA02,140104240,FEDER corporation,14-05-2020 01:55,2020,2960626696,12-04-2020,30-04-2020 00:00,20-04-2020 00:00,CA10,84277.781,0-15
U001,200706844,WINC systems,15-04-2020 18:43,2020,1930674341,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAA8,4051.5,0-15
U001,200772670,ASSOCIAT trust,27-05-2020 08:38,2020,1930785325,14-04-2020,29-04-2020 00:00,14-04-2020 00:00,NAU5,152343.61,16-30
U001,200769623,WAL-MAR systems,09-04-2020 07:12,2020,1930646491,15-03-2020,30-03-2020 00:00,15-03-2020 00:00,NAH4,10235.12,0-15
U001,200744019,TARG in,20-04-2020 04:33,2020,1930689603,24-03-2020,08-04-2020 00:00,24-03-2020 00:00,NAA8,18532.12,0-15
U001,100001196,DOLLAR trust,15-03-2020 21:21,2020,1930599851,05-03-2020,20-03-2020 00:00,05-03-2020 00:00,NAA8,47755.05,
U001,200749225,SUPER  foundation,20-05-2020 17:31,2020,1930843961,02-05-2020,17-05-2020 00:00,02-05-2020 00:00,NAA8,46622.45,0-15
U001,200744019,TARG corp,15-05-2020 20:09,2020,1930843541,02-05-2020,17-05-2020 00:00,02-05-2020 00:00,NAA8,12500.26,
U001,200769623,WAL-MAR ,26-04-2020 08:38,2020,1930706506,28-03-2020,12-04-2020 00:00,28-03-2020 00:00,NAH4,1572.73,0-15
U001,200418007,AM corporation,16-04-2020 15:21,2020,1930646839,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAA8,7647.74,0-15
U001,200726979,BJ'S  llc,16-05-2020 01:12,2020,1930779987,12-04-2020,27-04-2020 00:00,12-04-2020 00:00,NAA8,232.26,16-30
U001,200769623,WAL-MAR associates,19-04-2020 18:57,2020,1930686281,25-03-2020,09-04-2020 00:00,25-03-2020 00:00,NAH4,51314.88,0-15
U001,200900909,SYSCO associates,13-05-2020 09:07,2020,1930605670,05-03-2020,20-03-2020 00:00,05-03-2020 00:00,NAA8,1207.72,46-60
U001,200794332,COST systems,07-05-2020 05:16,2020,1930730452,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAAX,29504.99,16-30
U001,200769623,WAL-MAR associates,21-05-2020 22:33,2020,1930843509,02-05-2020,17-05-2020 00:00,02-05-2020 00:00,NAH4,14485.73,0-15
U001,200915438,GROC co,02-06-2020 17:31,2020,1930821841,30-04-2020,15-05-2020 00:00,30-04-2020 00:00,NAA8,15072,16-30
U001,200744019,TARG us,05-04-2020 11:16,2020,1930653878,16-03-2020,31-03-2020 00:00,16-03-2020 00:00,NAA8,56030.9,0-15
U001,200020431,DEC trust,13-04-2020 19:40,2020,1930817813,23-04-2020,26-04-2020 00:00,16-04-2020 00:00,NAM2,12726.41,
U001,200769623,WAL-MAR associates,21-04-2020 06:43,2020,1930699121,26-03-2020,10-04-2020 00:00,26-03-2020 00:00,NAH4,44621.36,0-15
U001,200759878,SA trust,12-04-2020 10:33,2020,1930685753,25-03-2020,09-04-2020 00:00,25-03-2020 00:00,NAH4,14631.35,0-15
U001,200711029,WEGMAN corporation,13-04-2020 16:19,2020,1930710163,27-03-2020,11-04-2020 00:00,27-03-2020 00:00,NAA8,13584.26,0-15
U001,200760666,KEHE  in,04-05-2020 13:55,2020,1930668460,25-03-2020,09-04-2020 00:00,25-03-2020 00:00,NAA8,23328,16-30
U001,200705372,FR in,12-05-2020 12:14,2020,1930637150,12-03-2020,16-05-2020 00:00,12-03-2020 00:00,NAGD,5409.06,
U001,200700919,US  us,26-03-2020 00:57,2020,1930581301,28-02-2020,14-03-2020 00:00,28-02-2020 00:00,NAA8,52158.05,0-15
CA02,140106408,WAL-M corporation,05-05-2020 00:43,2020,2960624162,27-03-2020,06-04-2020 00:00,27-03-2020 00:00,CA10,8211.525,16-30
U001,200772595,SAFEW trust,11-03-2020 23:16,2020,1930597409,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAA8,88657.02,
U001,200974851,RESTA foundation,02-06-2020 17:16,2020,1930631486,11-03-2020,26-03-2020 00:00,11-03-2020 00:00,NAA8,344.73,Greatar than 60
U001,200769623,WAL-MAR llc,15-05-2020 07:40,2020,1930829266,27-04-2020,12-05-2020 00:00,27-04-2020 00:00,NAH4,30965.69,0-15
U001,100031704,DELHAIZE in,29-04-2020 22:04,2020,1930801011,18-04-2020,03-05-2020 00:00,18-04-2020 00:00,NAA8,101229.2,
U001,200705742,DOT foundation,22-05-2020 17:16,2020,1930860269,05-05-2020,20-05-2020 00:00,05-05-2020 00:00,NAA8,14825.25,0-15
CA02,140104423,METRO  llc,29-04-2020 03:36,2020,2960625503,30-03-2020,11-04-2020 00:00,01-04-2020 00:00,CA10,21730.163,16-30
U001,200148860,DOLLA trust,01-06-2020 15:07,2020,1930863149,07-05-2020,22-05-2020 00:00,07-05-2020 00:00,NAA8,38822.79,0-15
U001,200772670,ASSOCIAT co,13-05-2020 05:45,2020,1930708570,28-03-2020,12-04-2020 00:00,28-03-2020 00:00,NAU5,32511.64,31-45
U001,200769623,WAL-MAR in,15-04-2020 05:16,2020,1930673977,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAH4,29994.8,0-15
U001,200466603,SMITH'S in,12-04-2020 12:14,2020,1930642923,13-03-2020,28-03-2020 00:00,13-03-2020 00:00,NAA8,19961.06,16-30
U001,200353024,DECA systems,05-03-2020 19:40,2020,1930690417,24-03-2020,26-03-2020 00:00,16-03-2020 00:00,NAM2,12661.16,
U001,200769623,WAL-MAR foundation,17-04-2020 05:16,2020,1930687042,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAH4,23199.16,0-15
U001,200308132,COLORA associates,28-04-2020 18:14,2020,1930753228,06-04-2020,21-04-2020 00:00,06-04-2020 00:00,NAA8,1220.15,0-15
U001,200353024,DECA llc,22-03-2020 13:55,2020,1930817826,23-04-2020,26-04-2020 00:00,16-04-2020 00:00,NAM2,44882.86,
U001,200793122,PIGGLY associates,10-03-2020 06:57,2020,1930584378,02-03-2020,17-03-2020 00:00,02-03-2020 00:00,NAA8,40639.32,
U001,200742791,QUI co,26-04-2020 20:24,2020,1930759241,10-04-2020,25-04-2020 00:00,10-04-2020 00:00,NAA8,1606.42,0-15
U001,200769623,WAL-MAR associates,29-05-2020 03:21,2020,1930879682,09-05-2020,24-05-2020 00:00,09-05-2020 00:00,NAH4,33619.1,0-15
U001,200769623,WAL-MAR associates,30-05-2020 08:09,2020,1930884220,10-05-2020,25-05-2020 00:00,10-05-2020 00:00,NAH4,32711.91,0-15
U001,200704045,RA in,27-03-2020 08:38,2020,1930583665,28-02-2020,14-03-2020 00:00,28-02-2020 00:00,NAA8,517.27,0-15
U001,200416837,DEC in,19-03-2020 23:45,2020,1930674716,20-03-2020,08-04-2020 00:00,16-03-2020 00:00,NAM4,160.74,
U001,100043948,AMERIC foundation,05-05-2020 18:28,2020,1930804441,29-04-2020,14-05-2020 00:00,29-04-2020 00:00,NAA8,17319.8,
U001,200794332,COST foundation,04-06-2020 17:02,2020,1930862697,08-05-2020,23-05-2020 00:00,08-05-2020 00:00,NAAX,49093.01,0-15
U001,200726979,BJ'S  llc,01-04-2020 21:21,2020,1930584591,01-03-2020,16-03-2020 00:00,01-03-2020 00:00,NAA8,27.67,16-30
U001,200739006,AL associates,27-04-2020 12:57,2020,1930731622,07-04-2020,22-04-2020 00:00,07-04-2020 00:00,NAA8,25534.7,0-15
U001,200020431,DEC co,15-02-2020 22:33,2020,1930605346,05-03-2020,11-03-2020 00:00,01-03-2020 00:00,NAM2,8994.97,
U001,200705742,DOT foundation,21-04-2020 22:33,2020,1930767678,08-04-2020,23-04-2020 00:00,08-04-2020 00:00,NAA8,4524.66,
U001,200769623,WAL-MAR corp,21-04-2020 15:07,2020,1930703917,26-03-2020,10-04-2020 00:00,26-03-2020 00:00,NAH4,2019.69,0-15
U001,200772670,ASSOCIAT associates,05-05-2020 15:07,2020,1930699622,24-03-2020,08-04-2020 00:00,24-03-2020 00:00,NAU5,10480.44,16-30
U001,100001196,DOLLAR corporation,10-05-2020 09:36,2020,1930800151,19-04-2020,04-05-2020 00:00,19-04-2020 00:00,NAA8,70059.55,0-15
U001,200726979,BJ'S  foundation,18-04-2020 10:04,2020,1930688759,22-03-2020,06-04-2020 00:00,22-03-2020 00:00,NAA8,391.98,0-15
U001,200799367,MCL ,11-04-2020 05:02,2020,1930753608,07-04-2020,22-04-2020 00:00,07-04-2020 00:00,NAA8,92473.42,
U001,200769623,WAL-MAR ,31-03-2020 12:28,2020,1930593975,03-03-2020,18-03-2020 00:00,03-03-2020 00:00,NAH4,1748.38,0-15
U001,200719839,ASSOCI llc,17-04-2020 06:28,2020,1930749108,05-04-2020,20-04-2020 00:00,05-04-2020 00:00,NAA8,70532.68,
U001,200744019,TARG systems,07-05-2020 16:48,2020,1930793564,17-04-2020,02-05-2020 00:00,17-04-2020 00:00,NAA8,68.76,0-15
U001,200726979,BJ'S  in,17-04-2020 05:31,2020,1930674585,19-03-2020,03-04-2020 00:00,19-03-2020 00:00,NAA8,964.5,0-15
U001,200793319,SHERM'S  trust,15-05-2020 05:45,2020,1930782898,15-04-2020,30-04-2020 00:00,15-04-2020 00:00,NAA8,5047.26,16-30
U001,200418007,AM associates,13-07-2020 13:55,2020,1930718382,02-04-2020,06-06-2020 00:00,02-04-2020 00:00,NAGD,9676.8,31-45
U001,200705372,FR us,19-04-2020 03:07,2020,1930687742,23-03-2020,07-04-2020 00:00,23-03-2020 00:00,NAA8,17180.66,0-15
U001,200744019,TARG co,26-04-2020 09:50,2020,1930739785,04-04-2020,19-04-2020 00:00,04-04-2020 00:00,NAA8,9953.8,0-15
U001,200769623,WAL-MAR corp,26-03-2020 21:50,2020,1930576690,01-03-2020,16-03-2020 00:00,01-03-2020 00:00,NAH4,3403.8,0-15
U001,200744019,TARG associates,19-05-2020 12:00,2020,1930777181,12-04-2020,27-04-2020 00:00,12-04-2020 00:00,NAA8,14319.56,16-30
U001,200769623,WAL-MAR co,29-04-2020 19:12,2020,1930773528,11-04-2020,26-04-2020 00:00,11-04-2020 00:00,NAH4,33824.77,0-15
U001,200762301,C&S WH associates,29-04-2020 00:00,2020,1930729065,01-04-2020,16-04-2020 00:00,01-04-2020 00:00,NAC6,1563.46,0-15
U001,200803720,DEC systems,04-03-2020 00:14,2020,1930692157,24-03-2020,08-04-2020 00:00,16-03-2020 00:00,NAM4,254.34,
U001,200772595,SAFEW trust,17-04-2020 22:04,2020,1930744089,04-04-2020,19-04-2020 00:00,04-04-2020 00:00,NAA8,46119.93,
U001,CCCA02,KRAFT  in,19-03-2020 06:28,2020,1930673543,20-03-2020,24-04-2020 00:00,20-03-2020 00:00,NAG2,8049.6,
U001,200769623,WAL-MAR us,02-05-2020 15:07,2020,1930763757,08-04-2020,23-04-2020 00:00,08-04-2020 00:00,NAH4,40160.78,0-15
U001,200762301,C&S WH llc,04-04-2020 07:26,2020,1930685663,24-03-2020,08-04-2020 00:00,24-03-2020 00:00,NAC6,127595.25,
U001,200769623,WAL-MAR corp,15-05-2020 12:00,2020,1930812776,21-04-2020,06-05-2020 00:00,21-04-2020 00:00,NAH4,6454.82,0-15
U001,100054178,ROUNDY systems,16-04-2020 13:26,2020,1930570303,04-03-2020,19-03-2020 00:00,04-03-2020 00:00,NAA8,5618.48,16-30
U001,200762301,C&S WH associates,27-05-2020 12:00,2020,1930617865,08-03-2020,12-05-2020 00:00,08-03-2020 00:00,NAGD,959.61,16-30
U001,200744019,TARG co,14-04-2020 18:28,2020,1930683082,21-03-2020,05-04-2020 00:00,21-03-2020 00:00,NAA8,109574.24,0-15
U001,200743129,BROOKS us,10-04-2020 17:16,2020,1930586052,02-03-2020,17-03-2020 00:00,02-03-2020 00:00,NAA8,3231.45,16-30
U001,200793088,DEMOU foundation,25-05-2020 08:38,2020,1930834111,30-04-2020,15-05-2020 00:00,30-04-2020 00:00,NAA8,59515.85,0-15
U001,200705089,JETR us,24-05-2020 00:28,2020,1930821848,24-04-2020,09-05-2020 00:00,24-04-2020 00:00,NAA8,11839.69,16-30
U001,200936373,SUPE foundation,04-04-2020 04:19,2020,1930669735,20-03-2020,04-04-2020 00:00,20-03-2020 00:00,NAA8,90958.69,0-15
U001,200759878,SA us,27-03-2020 11:16,2020,1930636986,12-03-2020,27-03-2020 00:00,12-03-2020 00:00,NAH4,53980.13,0-15
U001,200769623,WAL-MAR corporation,22-04-2020 19:12,2020,1930716293,29-03-2020,13-04-2020 00:00,29-03-2020 00:00,NAH4,39373.12,0-15
U001,200761734,H E BUT systems,26-04-2020 05:16,2020,1930709456,28-03-2020,12-04-2020 00:00,28-03-2020 00:00,NAA8,15310.61,0-15
